,作者名字,分数,评论次数,评论,date
11420,青青宇嘉,10,0,卡哇伊,2018-08-23 05:46:43
11421,thelittlex,10,22,有趣又有益。我要逼迫身边的人看，好让他们更加爱护身体，爱护小白、小红、小板、小噬、小酸、小碱、小树、小肥、小辅、小节、小K、小B、小NK……,2018-08-23 06:14:20
11422,超级狼崽,8,0,有科普意义,2018-08-23 06:17:40
11423,miku家的月酱,10,0,血小板赛高,2018-08-23 06:23:18
11424,昆助厶卫,10,0,科普故事会(*σ´∀`)σ,2018-08-23 06:31:01
11425,無月啊,10,0,第一集笑了我好久,2018-08-23 06:35:20
11426,随便，，,10,0,喜欢血小板卡哇伊呐,2018-08-23 06:41:34
11427,浪维仙,10,0,好看,2018-08-23 06:42:14
11428,没茶喝,10,0,从今天开始戒烟，跑步，努力不让自己受伤,2018-08-23 06:50:38
11429,晴子什么都不会,10,0,超级好看啊啊啊啊啊啊,2018-08-23 07:00:50
11430,彼得潘的诺基亚,8,0,很有意思的番，画风也很舒服，但部分情节设定重复导致我对后面不再抱有期待了。,2018-08-23 07:32:19
11431,星心点燈,10,0,哈哈哈，我觉得还行。,2018-08-23 07:34:22
11432,三葉凛,10,0,这辈子第一次看到这么好看的科普番！,2018-08-23 08:43:05
11433,宝姐姐的冷香丸_,10,0,涨姿势,2018-08-23 08:51:24
11434,辰影X,10,0,非常地喜欢这部番的科普,2018-08-23 08:51:41
11435,拂晓jun,8,0,一般,2018-08-23 08:55:34
11436,Lizyjc,10,0,好棒,2018-08-23 10:12:51
11437,MedKim,8,0,这部番非常不错，是一部科普人体的动画。非常建议观看。,2018-08-23 10:19:53
11438,夜空异星,6,2,感觉一直打架也没什么意思,2018-08-23 10:57:22
11439,百里雾弥,10,0,八百年不追番居然为细胞开了大会员…看了让人无比热爱生命！从此多喝热水好好锻炼早睡早起，走路都要小心翼翼生怕磕到桌角…良好的生活习惯能降低复制出错的概率哦，不要再让细胞经历癌细胞那样悲惨的人（胞）生了！,2018-08-23 11:29:12
11440,是我Binge哒,10,0,以诙谐幽默的拟人方式来普及人体内的知识，非常值得一看！,2018-08-23 11:40:00
11441,东风平,10,0,好看的不得了,2018-08-23 11:57:24
11442,洃鱼huanhuan,10,0,ヾ(≧O≦)〃嗷~恭喜你发现镇店之宝,2018-08-23 12:27:27
11443,请叫我雪小莉,10,0,太萌的番了，作者脑洞大的可以，不但搞笑还可以科普，另外，老夫还单身呢，细胞别先谈恋爱啊,2018-08-23 12:27:53
11444,两份雪糕,10,0,硬核科普(ฅ>ω<*ฅ),2018-08-23 12:35:18
11445,第十四代博士,10,0,真不知道这作者哪里来的灵感……反正就是好看,2018-08-23 12:48:20
11446,芦苇兄,10,0,超级无敌好看,2018-08-23 12:54:04
11447,Traceur-Chinyo,10,1,完美，很喜欢,2018-08-23 12:59:15
11448,JokerJJJoker,10,0,血小板镜头太少我给差评,2018-08-23 13:00:57
11449,一枚酷酷的生米,10,0,我很喜欢这种萌萌中学到知识的视频，就是不太想吃狗粮！,2018-08-23 13:35:40
11450,秒速2a,10,0,棒！！！爱看！！！,2018-08-23 14:27:57
11451,网络连接中断了,10,0,我要被气死啦，我还没谈恋爱我的细胞已经在谈了ヽ(`Д´)ﾉ,2018-08-23 14:42:29
11452,木樨__忄,10,0,科普番，细节处理的非常棒，还有可爱的血小板，各种各样的可爱细胞！！！,2018-08-23 14:57:38
11453,joudann,10,0,知识就是力量哈哈哈哈哈,2018-08-23 15:57:49
11454,robot101,10,0,血小板好萌！!  !,2018-08-23 16:02:28
11455,张大喵miao,10,0,可爱,2018-08-23 16:07:05
11456,暮黎枂雪恋樱,10,0,霸权主义,2018-08-23 16:29:24
11457,深渊巨口_王思聪,10,2,很好的科普番，能用简单的方式表达体内细胞是怎么工作的。,2018-08-23 17:53:01
11458,记住我叫幻影,2,0,看到根本没人差评，我要抢个第一,2018-08-23 19:16:49
11459,晴天小弹弹,10,0,这番太棒了,2018-08-23 20:49:08
11460,Bacjest,10,0,好看,2018-08-24 01:37:30
11461,二次元少女佳儿,2,1,无聊 综合观感差评 故事代入感？ 角色魅力？ bgm？ oped？ 感动？ 画风？ 差评,2018-08-24 03:04:03
11462,雪域飘翼,10,0,难得的清流啊,2018-08-24 03:31:29
11463,英格兰先生,10,0,超级好看啊啊啊啊啊啊,2018-08-24 03:33:31
11464,粗口成章_,10,0,好看，表示虽然不怎么看番，但是这种科学点的确实不错,2018-08-24 03:49:44
11465,仨Wdian,10,0,超级好看的,2018-08-24 04:03:25
11466,绪花Ohana,10,0,红细胞，好看!,2018-08-24 04:18:08
11467,のはらりん,10,0,好看,2018-08-24 06:15:47
11468,jaina夏,10,1,高中毕业后第一部追番！,2018-08-24 06:16:47
11469,阿麻i,10,0,啊啊啊啊啊啊，快被萌死了，每天都要放血警告(/ω＼)害羞,2018-08-24 06:52:01
11470,瑟尼欧里斯丶,10,1,不知道写些什么，就想顶一下分。,2018-08-24 06:56:45
11471,现在是肥宅黎稚,10,0,细胞都谈恋爱了，我呢?,2018-08-24 06:56:53
11472,十叁雨,10,0,笑一笑十年少原来是真的有根据的。多笑防癌。今天又是一个元气满满的一天呢~,2018-08-24 07:10:52
11473,二十伍弦,8,0,少一颗星怕你骄傲,2018-08-24 07:29:57
11474,Kuruko黑子,10,0,好看～还能学到很多知识,2018-08-24 07:33:30
11475,咕咕哒陆柒柒,10,0,是好番,2018-08-24 07:37:47
11476,听风之月,10,0,人活着就是为了血小板,2018-08-24 07:45:18
11477,迦勒底男神张某人,10,0,稀饭血小板↖(^ω^)↗,2018-08-24 08:19:55
11478,傲娇的马猴烧酒,8,0,我他妈吹爆！,2018-08-24 08:50:47
11479,别打我我佛了,10,0,我孤独终老，而我的细胞儿女成群？,2018-08-24 08:55:34
11480,落雨花时,10,0,期待更加丰富的内容,2018-08-24 09:14:13
11481,向の月の葵,10,0,我是学生物的，真心觉得学到了很多。我没有被血小板圈粉，不知道强大的声优阵容，只是为了来看我的老本行而已。,2018-08-24 09:44:58
11482,氯率绿旅,10,0,特别有创意的动漫，愉快的学到生物学知识,2018-08-24 11:25:31
11483,阿菁永远喜欢符华,10,1,超级棒,2018-08-24 12:15:37
11484,暄言-,10,0,我也不说啥啦，血小板就是我老婆。,2018-08-24 12:25:32
11485,咆教授,10,0,血小板我特么吹爆,2018-08-24 13:17:53
11486,h爱吃猫的鱼,10,0,这部番真的让人眼前一亮啊，既可以消磨空闲的时间，又可以科普生物的知识，让人更加重视自己的身体，人物也形象分明，就是有时候感觉看了会有点无聊?可能因为不够热血，但又能科普实在是太好了，期待红白的发展。,2018-08-24 13:19:24
11487,SCP基金会离渊博士,10,0,感觉相当不错，有萌有帅有战斗有中二还有科普意义，作者脑洞还相当大,2018-08-24 13:57:42
11488,一颗圆润的夏威夷果,10,0,红血球白血球你们赶快去结婚吧啊啊啊,2018-08-24 14:18:34
11489,懵饭团de学妹,10,0,nices,2018-08-24 14:22:29
11490,微晶石儿时,8,0,可以一看，有科普作用，但日漫废话太多这一点我还是不喜欢。也不太喜欢女主角红细胞的“磨蹭”,2018-08-24 15:04:04
11491,沙拉salad_,10,0,真的很好看，创意很好，配音也好，还能科普，最重要的是血小板太可爱了。,2018-08-24 15:12:05
11492,Fractal-geometry,10,0,very good！,2018-08-24 16:13:17
11493,卿の思恋,10,0,很棒的科普番,2018-08-24 16:39:14
11494,惊恐的萌新,10,0,真的蛮好的，虽然经费不是投入很多，但故事炒鸡棒的，顺便还给做了些科普，真的炒鸡好看www！血小板赛高！,2018-08-24 17:33:48
11495,祖安怒兽-墨菲特,10,0,非常好的番剧,2018-08-24 17:58:17
11496,淮落-,10,0,呜呜呜太好看了帮我复习了生物知识！,2018-08-24 18:14:41
11497,昧光光光光,10,1,有趣，站邪教k白,2018-08-24 20:04:36
11498,小兴安岭的大羊驼,10,0,癌细胞是真的皮,2018-08-24 23:01:45
11499,无异家的肉包,10,0,非常棒，追定啦。,2018-08-25 00:13:38
11500,fly之翔,10,565,每次看到红细胞运输氧气时又迷路了，我的脑海中总会下意识的浮现出这样一句话：令人窒息的操作……_(:з」∠)_,2018-08-25 01:13:56
11501,巫山不是云-er,10,0,血小板超可爱呐，你们是魔鬼吗！,2018-08-25 01:42:04
11502,宝140602,10,0,学医的，感觉有点怪，跟课本有点不一样，不过还是挺好看，真的良心制作,2018-08-25 01:42:51
11503,张落羽,10,0,很好看的一部番剧，关于人体健康的，有趣搞笑剧情很棒，本人也做了许多关于工作细胞的视频，感兴趣的朋友可以去看一下( ^３^ )╱~~　,2018-08-25 02:07:46
11504,三阿三_,10,0,承包血小板！可爱到犯规！,2018-08-25 02:51:47
11505,星空の愿-血小板,10,0,超级好看，科普到位。,2018-08-25 03:08:52
11506,吃了亏还喝了水的人,10,0,十分不错的科普番,2018-08-25 04:20:57
11507,月下花袭人,2,2,不好看,2018-08-25 05:22:13
11508,时光丿ぐ,10,0,qwq,2018-08-25 05:46:23
11509,三冷君,10,1,乏味的知识变得有趣了起来呢！﻿|｡･ㅂ･)っ　,2018-08-25 07:21:12
11510,浮沙liying,8,0,看完更了解自己的身体了，以及要好好照顾自己啊！,2018-08-25 08:03:31
11511,银子豆浆,10,0,没找到承包这部番的地方哎,2018-08-25 08:05:16
11512,瓶旦忻,10,0,好萌，萌出血了,2018-08-25 08:08:52
11513,红衣衣出奇遇,10,0,（*/∇＼*）敲好吃的番！！！,2018-08-25 08:15:18
11514,白鹭诺灵,10,0,超喜欢血小板(* ⁰̷̴͈꒨⁰̷̴͈)=͟͟͞͞,2018-08-25 09:04:22
11515,深海猫舰战改,10,0,你是?科普番?,2018-08-25 09:28:01
11516,清瞳半盏,10,0,非常不错的科普番啊~~~~emmm，好吧，我就是冲血小板来的（>_<）,2018-08-25 10:18:48
11517,雪风音一,10,0,超级棒，感觉对将来学生物都有帮助了，，，,2018-08-25 10:21:31
11518,小怪兽是吧,10,0,卡哇伊,2018-08-25 10:42:57
11519,Vasilevski,10,0,第一次看番。,2018-08-25 11:01:57
11520,北之曦已,10,0,超级好看啊！！！血小板太可爱了吧(*/ω＼*),2018-08-25 11:04:27
11521,wsad4073,10,0,发了低烧，但是想到自己身体里还有37兆2000亿个细胞在健气地工作着，白细胞，红细胞，血小板，淋巴细胞......想到它们为了我的健康不断工作的样子，还是不禁笑了起来。,2018-08-25 11:05:10
11522,平安镜夏,10,0,很喜欢，很好看，希望多多更新，很有创意，求更新,2018-08-25 11:11:08
11523,小倪爷,6,0,总的来说海星，题材很新颖。但抱歉，不是很喜欢剧情不能打5星。,2018-08-25 11:25:55
11524,小希的糖糖,10,7,辛苦了各位细胞了，我每天修仙对不住各位T﹏T,2018-08-25 11:43:15
11525,梦境大喵,10,0,超级好看，强烈安利,2018-08-25 12:25:33
11526,八碳直链羧酸君,10,0,优秀,2018-08-25 12:58:47
11527,一方通行君临,10,1,很棒的科普番，看得很有趣，只是可惜了之前那场风波拉低了评分。,2018-08-25 13:07:58
11528,流星吖,10,0,很好的科普动画,2018-08-25 13:28:19
11529,六大爷rokuchan,8,0,看了两集就弃了,2018-08-25 13:31:54
11530,NADIA-,10,0,很好看 让我知道了身体里面蕴含的丰富的东西,2018-08-25 13:36:33
11531,靠地理,10,0,血小板好可爱，感觉学到了满满的知识,2018-08-25 13:45:20
11532,长歌枺,10,0,火了这么久才来看呀，感觉超棒。如果更早一些有这样的科普番就好了QAQ,2018-08-25 14:10:19
11533,隔壁小谁,10,0,超级好看的一部番，all赤真好吃,2018-08-25 14:10:43
11534,Ocean教授,10,0,真心好看，学到东西了,2018-08-25 14:25:28
11535,大丈夫go,10,0,是一部很棒的作品。,2018-08-25 14:46:34
11536,Tevol97,10,0,承包血小板  太可爱了吧  我身体里竟然有这么可爱的东西,2018-08-25 15:28:48
11537,明里与贵树,10,0,画风和人物都太萌了,2018-08-25 15:46:28
11538,水饺-喵,10,0,好好看，尤其是巨噬细胞,2018-08-25 16:04:33
11539,埃宸ECHO,10,0,从第一集开始追番到现在，我只想说一句真的良心！有趣的题材，超棒的画风，不拖泥带水的剧情。等了这么久更新，一切都值了！,2018-08-25 16:09:34
11540,黄莺草蜥,10,0,其实我给的是差评，因为我都没谈恋爱我体内的细胞就开始谈恋爱了（手动滑稽）,2018-08-25 16:10:00
11541,-御宅色づくの明日-,10,0,生物老师：今天的课先到这里，同学们记得回去复习。生物科代表：大家记得整理笔记，明天有个小测验。我：今天的红细胞和白细胞，依旧在发糖。。。真香，哎呀,2018-08-25 16:14:08
11542,elx49302,10,0,对学生物有很多益处哦,2018-08-25 16:17:42
11543,creepender,10,0,我觉得很专业，也很有趣,2018-08-25 16:20:28
11544,想要中奖的慕容くん,10,0,血小板血小板(ಡωಡ),2018-08-25 16:20:51
11545,瑟彧君,10,0,我是来看血小板的嘤唧,2018-08-25 16:21:36
11546,hoya羊,10,0,本身就喜欢生物，纪录片都会看。上一次这样追番，还是追re0的时候，不过这次更疯狂。每天都会看一集+新评论(ノ＞▽＜。)ノ,2018-08-25 16:22:07
11547,ENTSUI-,10,0,好看 还长知识...学过都忘了,2018-08-25 16:23:41
11548,可爱的墨玖九鸭,10,0,敲棒的,2018-08-25 16:23:45
11549,ThliDr丶,10,0,挺好,2018-08-25 16:26:44
11550,木木Bless,10,0,必须好评，普及知识还有趣，这可能是我最愿意上生物课的一次。,2018-08-25 16:30:40
11551,Ray的缝衣针,10,0,好番就不用说了，作为B站第一部追番人数上500万，肯定是有本事的，至于那些黑粉，不用去理会(≧ω≦)/,2018-08-25 16:36:30
11552,嗜血蛛魂,10,0,血小板超可爱的，边看边学知识，超赞的,2018-08-25 16:40:28
11553,潇东君,10,0,每一集都看两遍以上的番。,2018-08-25 16:43:56
11554,鹿酱的采茶纪,10,0,好看，给血小板打call，学药学的表示能学到好多，好评,2018-08-25 16:47:20
11555,木奥斯,10,0,满分科普番,2018-08-25 16:54:06
11556,平凡丶永恒,10,0,太棒了，今天又复习了生物知识，我这个高三党再也不怕生物了，特别是免疫功能那块╮(‵▽′)╭,2018-08-25 16:56:33
11557,听取fa声一片,10,0,真的炒鸡好看，也学会了不少关于人体的只是，记得要多笑笑哦～,2018-08-25 16:56:44
11558,DeboraD,10,0,何以解忧，唯有狗粮！,2018-08-25 16:58:35
11559,丁瑾ADRESS,10,0,好看！既填补了知识的空白，也有动漫该有的趣味，很喜欢！（强调:划重点，血小板真的好可爱！）,2018-08-25 17:00:55
11560,德华_学友,10,0,很好的科普番，好久没有看过这样的动漫了，学医的我看完书本上的细胞后，再看动漫感觉特别亲切，最重要的，血小板是真的可爱啊（*/∇＼*）还有就是，小孩子千万不要学医啊，尽管动漫里的细胞那么有趣，但学的好累,2018-08-25 17:02:29
11561,浊千愁,10,0,有那么多细胞为你而活，所以抱着希望努力活下去吧。,2018-08-25 17:04:10
11562,彻夜怜光,10,0,怎么能这么好看啊天哪，白细胞太可爱了，红细胞也好萌,2018-08-25 17:06:27
11563,六孤居士,10,0,满分,2018-08-25 17:08:33
11564,春泥上的花,10,0,他们怎么都那么好QWQ,2018-08-25 17:11:41
11565,Mev_heda,10,0,五星差评,2018-08-25 17:11:44
11566,KidNoah,10,0,比羊和熊好多了,2018-08-25 17:13:29
11567,你家的逸晨吖,10,0,里面的细节之类的真的是特别好啊，边看着学着习边补着番（其实有生物老师让看这个了QWQ）反正不是我们学校，如果在学校用PPT放映出血小板，白血球，红血球等细胞是他们的话，你们说会不会满分233,2018-08-25 17:17:29
11568,咸鱼王冕下,10,0,别在我的身体里谈恋爱啊，明明是个科普番，怎么成纯爱番了,2018-08-25 17:17:35
11569,辛元_,10,0,外瑞古德,2018-08-25 17:21:40
11570,莴笋黄豆芽,10,0,很专业诶，对于读医的同学也是有帮助的,2018-08-25 17:22:34
11571,境界の大賢者,10,0,结合实际不忘诙谐幽默，大赞！,2018-08-25 17:25:28
11572,Ivor1992,10,0,超级精彩！,2018-08-25 17:25:48
11573,白泽西顾,10,0,单身狗看身体里细胞谈恋爱,2018-08-25 17:30:57
11574,八岐崽崽很快乐,10,0,第八集真的真的超级甜，甜到发齁那种，我的妈呀怎么能这么甜！！！深深的记得白细胞那可怜弱小又无助的姿势，超少女欸，超可爱！！！顺带还有来自T细胞的单身狗的愤怒，最后还傲娇了，可爱死了。很科普的说,2018-08-25 17:32:57
11575,白猫·零式,10,0,细胞都在喂狗粮，然而我还是一条单身狗……,2018-08-25 17:33:34
11576,ササ夢,10,0,啊啊啊无法形容我现在内心的澎湃,2018-08-25 17:33:41
11577,LampMoon灯月,10,0,我是第一次接触到这样的科普番剧个人感觉比教科书都好使（捂脸）不知道几十年后国内会不会有这样的教材出现还是蛮期待的各个细胞的拟人化都很棒个性明显也有好好介绍功能体内场景棒到我想去体内旅游，声优列表豪华！,2018-08-25 17:36:28
11578,日影光华,10,1,剧情好，还能增长知识，学习看番两不误！,2018-08-25 17:39:07
11579,明域之羽,10,1,好看，没有任何理由,2018-08-25 17:42:10
11580,鸢离の喵星人二号,10,1,血小板天下第一,2018-08-25 17:52:57
11581,遗忘di旋律,10,1,很好看(｡･ω･｡)ﾉ不错哦(´-ω-`),2018-08-25 17:55:30
11582,J_Sung6,10,0,很治愈，很快乐，很萌的一部番！喜欢里面的每一个角色。最喜欢红细胞活泼开朗的性格了～ 感谢这部番，细胞们真的好不容易！我一定好好养生，不能辜负他们的辛勤付出！,2018-08-25 17:57:31
11583,竹达zd,10,0,就喜欢这种把知识变得这么有趣的番,2018-08-25 18:05:30
11584,佳佳佳佳乐,10,0,故事好看，有思想有深度，知识也量很大，很严谨，个人认为高考用都是绰绰有余的。,2018-08-25 18:07:57
